file,cohort,channel,sf,n,mean,std,rms,min,max,p1,p99,nan,flat_frac,jump_rate,flat1s_rate,std_med
SC4242E0-PSG.edf,SC,Temp rectal,1.0,81300,36.27208397182153,0.5550354518351172,36.27633029968255,34.41781818181818,39.33672727272727,34.90327272727273,37.27272727272727,0,0.0455725162671127,,,
SC4242E0-PSG.edf,SC,Event marker,1.0,81300,1030.018462484625,35.269329802199486,1030.6221221591777,153.0,1162.0,934.0,1093.0,0,0.110050554127357,,,
SC4251E0-PSG.edf,SC,EEG Fpz-Cz,100.0,8280000,1.3792085168964312,22.20623063569245,22.249020094796222,-190.0,193.00000000000003,-66.44859584859583,65.42686202686204,0,0.0028429986026553,0.0,0.0,25.828080853646448
SC4251E0-PSG.edf,SC,EEG Pz-Oz,100.0,8280000,1.3766671532975974,11.89102999292508,11.970455577947414,-186.0,187.26007326007328,-30.4139194139194,33.68864468864469,0,0.0042958989080904,0.0,0.0,11.360509444323808
SC4251E0-PSG.edf,SC,EOG horizontal,100.0,8280000,3.328390157668476,78.90380924618864,78.9739785916892,-580.8893772893773,553.5428571428572,-226.9465201465201,248.3208791208792,0,0.0112234435065742,0.0,0.0,89.86098627710109
SC4251E0-PSG.edf,SC,Resp oro-nasal,1.0,82800,95.86878019323672,260.45182988796665,277.53554494466016,-1982.0,2126.0,-795.0,1091.0,0,0.0110267032210533,,,
SC4251E0-PSG.edf,SC,EMG submental,1.0,82800,3.11996963768116,1.1329879911169969,3.3193180516587493,-0.136,4.248,0.308,4.08,0,0.006485585574705,,,
SC4251E0-PSG.edf,SC,Temp rectal,1.0,82800,36.71355241042673,0.7382126822548329,36.72097341516688,34.86354166666666,37.83020833333333,34.979166666666664,37.77708333333333,0,0.0172465851036848,,,
SC4251E0-PSG.edf,SC,Event marker,1.0,82800,980.2785024154588,26.11278532017468,980.626238612384,148.0,1078.0,921.0,1034.0,0,0.0187683426128334,,,
SC4252E0-PSG.edf,SC,EEG Fpz-Cz,100.0,7998000,0.4013038143235397,20.03487829112573,20.0388969978792,-179.0,179.99999999999997,-65.2947496947497,58.93064713064712,0,0.0031395388091257,0.0,0.0,18.193004010287247
SC4252E0-PSG.edf,SC,EEG Pz-Oz,100.0,7998000,-0.1062547901932746,10.502703350728568,10.503240821472389,-164.9145299145299,161.4102564102564,-29.017094017094017,29.102564102564106,0,0.0044511183434838,0.0,0.0,7.534877875363517
SC4252E0-PSG.edf,SC,EOG horizontal,100.0,7998000,-0.6028227056764194,66.56110789336154,66.56383762378934,-472.3809523809524,509.8901098901099,-203.7216117216117,213.0989010989011,0,0.0121943138213476,0.0,0.0,63.87292179768829
SC4252E0-PSG.edf,SC,Resp oro-nasal,1.0,79980,105.76594148537134,359.6660108908752,374.8947502545776,-1947.0,2082.0,-815.0,1226.0,0,0.0081771465009565,,,
SC4252E0-PSG.edf,SC,EMG submental,1.0,79980,3.168487546886721,1.0901921139958834,3.3507957532793684,-0.216,4.218,0.272,4.082,0,0.00611410495255,,,
SC4252E0-PSG.edf,SC,Temp rectal,1.0,79980,36.77519705740971,0.5040842626460165,36.77865168212619,34.84010025062656,37.66817042606516,35.06065162907268,37.56892230576441,0,0.0170419735180484,,,
SC4252E0-PSG.edf,SC,Event marker,1.0,79980,1001.511152788197,44.02584589673596,1002.4783609964188,173.0,1140.0,889.0,1082.0,0,0.0175671113667337,,,
SC4261F0-PSG.edf,SC,EEG Fpz-Cz,100.0,8400000,1.3985172323390789,21.39291021438861,21.438574063823424,-177.72967032967034,183.37582417582416,-72.54505494505496,62.88131868131868,0,0.0038154807327151,0.0,0.0,23.956875119205154
SC4261F0-PSG.edf,SC,EEG Pz-Oz,100.0,8400000,0.3968036152683417,15.84505702748824,15.850024773275427,-186.0,187.0,-38.621733821733805,38.8930402930403,0,0.0061678644855529,0.0,0.0,9.474344465692702
SC4261F0-PSG.edf,SC,EOG horizontal,100.0,8400000,4.941329782254641,46.35059275133065,46.613240483973,-522.2771672771675,561.9682539682539,-146.0537240537242,158.44200244200232,0,0.0193797849759344,0.0,0.0,50.83579455835691
SC4261F0-PSG.edf,SC,Resp oro-nasal,1.0,84000,100.97109523809524,302.2759450012844,318.6940680339061,-2232.0,2421.0,-890.0,1154.0099999999948,0,0.0094524934820652,,,
SC4261F0-PSG.edf,SC,EMG submental,1.0,84000,3.5441334761904755,1.5298130976079,3.860208570876277,-0.216,4.8,-0.04,4.66,0,0.0083453374444933,,,
SC4261F0-PSG.edf,SC,Temp rectal,1.0,84000,14.04853773883094,0.0629730964208017,14.04867887775324,8.606088349736781,14.140993362325474,13.995880064087892,14.100251773861295,0,0.0084048619626424,,,
SC4261F0-PSG.edf,SC,Event marker,1.0,84000,1046.171988095238,31.88167265134433,1046.65766596638,151.0,1178.0,980.0,1116.0,0,0.0145596971392516,,,
SC4262F0-PSG.edf,SC,EEG Fpz-Cz,100.0,8160000,0.1857964064856712,30.053958636974752,30.054532936940667,-201.0,201.0,-99.3956043956044,85.55482783882876,0,0.0023198557841369,0.0,0.0,26.76459671831835
SC4262F0-PSG.edf,SC,EEG Pz-Oz,100.0,8160000,0.1029861907156026,11.111638260964238,11.11211550506934,-184.0,184.0,-31.947252747252747,31.228327228327228,0,0.0053786830621115,0.0,0.0,7.550773879799015
SC4262F0-PSG.edf,SC,EOG horizontal,100.0,8160000,0.998437945665446,49.75364751921672,49.76366465402045,-477.37411477411473,551.8336996336997,-162.3904761904762,165.32967032967034,0,0.0157536957765879,0.0,0.0,42.02356138027186
SC4262F0-PSG.edf,SC,Resp oro-nasal,1.0,81600,54.98530637254902,361.22673785918926,365.3876572371794,-2240.0,2290.0,-1277.01,1357.0,0,0.0124511329795708,,,
SC4262F0-PSG.edf,SC,EMG submental,1.0,81600,3.6716918627450976,1.311093866254382,3.898754706451591,-4.628,4.696,0.08,4.57,0,0.0098040417161975,,,
SC4262F0-PSG.edf,SC,Temp rectal,1.0,81600,14.020788717524088,0.0884292984834253,14.021067577124112,8.252689402609294,16.022888532845045,13.959716182192722,14.091096360723276,0,0.0087255971274157,,,
SC4262F0-PSG.edf,SC,Event marker,1.0,81600,993.3839093137254,40.70994005192088,994.2177279159988,141.0,1157.0,925.0,1086.0,0,0.020355641613255,,,
SC4271F0-PSG.edf,SC,EEG Fpz-Cz,100.0,7320000,0.157832069964058,28.101423682721755,28.101866912327107,-187.0,187.0,-80.78217338217335,78.40757020757022,0,0.0021694018707675,0.0,0.0,26.77980953022897
SC4271F0-PSG.edf,SC,EEG Pz-Oz,100.0,7320000,0.5920739435336962,16.154813613252475,16.165659727754353,-188.0,189.0,-43.73650793650794,44.46031746031746,0,0.003165304870635,0.0,0.0,11.75289179862747
SC4271F0-PSG.edf,SC,EOG horizontal,100.0,7320000,1.0131901072213714,65.83827012270277,65.84606569069523,-594.3553113553112,554.1648351648353,-205.3321123321122,219.2442002442004,0,0.0123606726238697,0.0,0.0,59.574123229941016
SC4271F0-PSG.edf,SC,Resp oro-nasal,1.0,73200,109.67281420765028,84.18710393274594,138.2591575441162,-1586.0,1553.0,-169.0,206.0099999999948,0,0.043634475880818,,,
SC4271F0-PSG.edf,SC,EMG submental,1.0,73200,2.990534344262296,1.5187675353893737,3.35409458584057,-4.328,4.704,-0.326,4.438,0,0.0343037473189524,,,
SC4271F0-PSG.edf,SC,Temp rectal,1.0,73200,13.904712567555569,0.2384593455990779,13.906757150602772,6.901350423437858,16.230258640421148,13.72854200045777,15.067525749599447,0,0.0331561906583423,,,
SC4271F0-PSG.edf,SC,Event marker,1.0,73200,944.0385109289616,50.71646762094736,945.3998467341308,132.0,1118.0,846.0,1042.0,0,0.0968592467110206,,,
SC4272F0-PSG.edf,SC,EEG Fpz-Cz,100.0,8610000,0.6311291564313821,27.94023821591245,27.9473654496096,-179.0,179.99999999999997,-76.77924297924298,79.26959706959705,0,0.0026759612961222,0.0,0.0,25.02103573148688
SC4272F0-PSG.edf,SC,EEG Pz-Oz,100.0,8610000,0.6210170105465439,20.639927805599605,20.649268315069943,-205.00000000000003,206.0,-62.078388278388296,65.48717948717947,0,0.0038490172462453,0.0,0.0,12.200355350998509
SC4272F0-PSG.edf,SC,EOG horizontal,100.0,8610000,0.6336971637885933,69.70371985088794,69.70660035567987,-481.7274725274725,557.9404151404151,-211.2376068376068,230.18070818070817,0,0.0097723690735993,0.0,0.0,62.18012325226088
SC4272F0-PSG.edf,SC,Resp oro-nasal,1.0,86100,159.34646922183506,36.62143205068602,163.50053987344583,-40.0,328.0,72.0,238.0,0,0.0134380190246112,,,
SC4272F0-PSG.edf,SC,EMG submental,1.0,86100,3.1568549593495936,1.3400763374200126,3.429509851929742,-0.084,4.462,0.068,4.2940000000000005,0,0.0078630413825944,,,
SC4272F0-PSG.edf,SC,Temp rectal,1.0,86100,13.975770539401108,0.081708894481829,13.976009391576314,8.894483863584345,14.204165712977796,13.843900205996796,14.091096360723276,0,0.0067828894644537,,,
SC4272F0-PSG.edf,SC,Event marker,1.0,86100,994.8785481997676,64.38556595323797,996.959791953114,127.0,1167.0,880.0,1108.0,0,0.0154357193463338,,,
SC4281G0-PSG.edf,SC,EEG Fpz-Cz,100.0,8364000,-0.3487761461557896,29.3034489741654,29.305524506168503,-182.0,168.14652014652015,-77.04468864468866,87.1252747252747,0,0.002465330542002,0.0,0.0,28.591454355231093
SC4281G0-PSG.edf,SC,EEG Pz-Oz,100.0,8364000,-0.3643072099800877,14.183089425946022,14.187767456778586,-166.39316239316238,150.25641025641025,-37.3076923076923,40.726495726495735,0,0.0037685363086278,0.0,0.0,10.79819963526746
SC4281G0-PSG.edf,SC,EOG horizontal,100.0,8364000,-0.7337534383358408,69.91303074833765,69.91688109838903,-493.2241758241757,430.0505494505495,-226.8065934065933,212.323076923077,0,0.0121676376944496,0.0,0.0,60.11140150683797
SC4281G0-PSG.edf,SC,Resp oro-nasal,1.0,83640,107.61612864658058,165.64467222685067,197.5332594324768,-1823.0,2077.0,47.0,221.0,0,0.0157223304917562,,,
SC4281G0-PSG.edf,SC,EMG submental,1.0,83640,3.209268507890961,1.1513656245351378,3.409552339692392,-0.03,4.158,0.262,4.026,0,0.0091344946735374,,,
SC4281G0-PSG.edf,SC,Temp rectal,1.0,83640,13.13639587517934,0.1006491191409377,13.136781448840985,1.405,15.147,13.049,13.217,0,0.0101746792764141,,,
SC4281G0-PSG.edf,SC,Event marker,1.0,83640,1128.433931133429,28.79739141922284,1128.8013229465123,96.0,1269.0,1050.0,1185.0,0,0.0195363407023039,,,
SC4282G0-PSG.edf,SC,EEG Fpz-Cz,100.0,8442000,-0.3339488475119723,26.34025700524825,26.342373866743383,-190.00000000000003,176.78315018315018,-72.46002197802201,78.3079365079365,0,0.0031378857354723,0.0,0.0,23.147429315263395
SC4282G0-PSG.edf,SC,EEG Pz-Oz,100.0,8442000,-0.8605978966149579,20.31508491007748,20.333305280827208,-184.0,177.44175824175824,-54.40293040293041,61.43003663003663,0,0.0028749145639831,0.0,0.0,16.60283406159668
SC4282G0-PSG.edf,SC,EOG horizontal,100.0,8442000,-2.667823383663065,74.11694282658823,74.16494114853852,-602.1335775335775,538.0759462759463,-242.34041514041508,226.8525030525031,0,0.0115269030169426,0.0,0.0,59.432429540440765
SC4282G0-PSG.edf,SC,Resp oro-nasal,1.0,84420,89.23884150675195,29.4929107481081,93.98618312211144,-734.0,1602.0,38.0,151.0,0,0.0195690543598005,,,
SC4282G0-PSG.edf,SC,EMG submental,1.0,84420,2.585359796256811,0.7661956670356341,2.696505345124545,-2.406,3.31,0.264,3.194,0,0.0099266752745235,,,
SC4282G0-PSG.edf,SC,Temp rectal,1.0,84420,13.52613623548922,0.1012625667122261,13.52651527809109,4.982,16.626,13.42219,13.621,0,0.0131723901017543,,,
SC4282G0-PSG.edf,SC,Event marker,1.0,84420,983.6383913764512,32.07642425972827,984.1612581192892,112.0,1077.0,898.0,1043.0,0,0.0212511401461756,,,
SC4291G0-PSG.edf,SC,EEG Fpz-Cz,100.0,8268000,-0.8212658414423438,32.1505065718481,32.160994238499015,-189.00000000000009,187.0,-85.9787545787546,100.68986568986568,0,0.0023572839347894,0.0,0.0,29.938403194367663
SC4291G0-PSG.edf,SC,EEG Pz-Oz,100.0,8268000,0.1535094794470702,17.158440557555604,17.159127236763794,-185.0,185.0,-48.56532356532357,48.92673992673993,0,0.0033091476888578,0.0,0.0,10.86266650252053
SC4291G0-PSG.edf,SC,EOG horizontal,100.0,8268000,1.4238601807401132,85.69277565854685,85.70460418134105,-650.6153846153845,640.4102564102565,-276.9487179487179,256.5128205128205,0,0.0100036405462512,0.0,0.0,88.89861841733116
SC4291G0-PSG.edf,SC,Resp oro-nasal,1.0,82680,92.35800677310112,34.091779175452274,98.44922966914466,-36.0,252.0,28.0,190.0,0,0.0176344658256631,,,
SC4291G0-PSG.edf,SC,EMG submental,1.0,82680,2.465068577648766,0.9219111522043966,2.631821282889503,0.102,3.494,0.332,3.346,0,0.0093736015191281,,,
SC4291G0-PSG.edf,SC,Temp rectal,1.0,82680,14.28121197494376,0.0374439637039038,14.28126106209444,10.816205081254292,14.39002059967956,14.229800869764247,14.350652323186084,0,0.0136189358845656,,,
SC4291G0-PSG.edf,SC,Event marker,1.0,82680,1007.466533623609,30.4205420449468,1007.9257044791938,110.0,1104.0,933.0,1070.0,0,0.0223515040094824,,,
SC4292G0-PSG.edf,SC,EEG Fpz-Cz,100.0,8430000,0.1248398148944768,32.50374979164661,32.503989532015154,-198.0,198.0,-86.21098901098901,104.77802197802198,0,0.0023285911371187,0.0,0.0,30.00271639359833
SC4292G0-PSG.edf,SC,EEG Pz-Oz,100.0,8430000,0.6022098642414587,25.246430460719555,25.253611775913114,-201.0,202.0,-86.25079365079365,87.93968253968254,0,0.0033677382772696,0.0,0.0,13.549054894928462
SC4292G0-PSG.edf,SC,EOG horizontal,100.0,8430000,1.0957680939490593,90.1604266173732,90.16708510062004,-706.0422466422466,628.0351648351649,-296.252503052503,273.4551892551893,0,0.0088457993425852,0.0,0.0,91.63822972493745
SC4292G0-PSG.edf,SC,Resp oro-nasal,1.0,84300,87.86455516014234,31.414884061207427,93.31170877263368,-30.0,252.0,25.0,170.0,0,0.0177938053832192,,,
SC4292G0-PSG.edf,SC,EMG submental,1.0,84300,2.3301478291814948,0.9768943082113896,2.526640337534221,0.036,3.268,0.282,3.178,0,0.0103322696591893,,,
SC4292G0-PSG.edf,SC,Temp rectal,1.0,84300,14.300705238324474,0.025477877187552,14.300727933768512,11.192492561226825,14.9741359578851,14.262302586404212,14.334630350194551,0,0.0136537799973902,,,
SC4292G0-PSG.edf,SC,Event marker,1.0,84300,971.1451482799524,20.55383174963941,971.3626300343676,115.0,1043.0,923.0,1013.0,0,0.0243300632273217,,,
SC4301E0-PSG.edf,SC,EEG Fpz-Cz,100.0,7938000,0.5186689356246976,30.20950019148176,30.213952394281662,-182.00000000000003,183.0,-88.67765567765571,96.98656898656895,0,0.0023129280838096,0.0,0.0,24.57728999812564
SC4301E0-PSG.edf,SC,EEG Pz-Oz,100.0,7938000,0.4469487955033812,15.160288580507345,15.166875521018277,-186.0,187.0,-42.266112332112336,41.80781440781442,0,0.0041080928547403,0.0,0.0,9.216202760466391
SC4301E0-PSG.edf,SC,EOG horizontal,100.0,7938000,2.160604097629712,98.59919424059056,98.62286405778528,-618.9894993894993,555.8793650793651,-282.5557997557997,325.8505494505495,0,0.0083509805378943,0.0,0.0,91.57984237609432
SC4301E0-PSG.edf,SC,Resp oro-nasal,1.0,79380,104.6998614260519,211.2164403132128,235.742328912776,-2207.0,2155.0,-486.0,624.0,0,0.0090956046309477,,,
SC4301E0-PSG.edf,SC,EMG submental,1.0,79380,3.3711262534643494,1.1201960914856786,3.552369842819912,-2.108,4.658,0.5015799999999999,4.2860000000000005,0,0.0083019438390506,,,
SC4301E0-PSG.edf,SC,Temp rectal,1.0,79380,36.769217629870646,0.5540258191094178,36.77339132743988,34.63269424823411,37.884964682139255,34.92230070635721,37.38345105953582,0,0.0179518512452915,,,
SC4301E0-PSG.edf,SC,Event marker,1.0,79380,1006.5277903754094,37.07304246187645,1007.2103073714964,97.0,1140.0,929.0,1079.0,0,0.0203706269920256,,,
SC4302E0-PSG.edf,SC,EEG Fpz-Cz,100.0,8424000,-0.8345615424619587,25.2135041167201,25.22731223915894,-177.99999999999997,176.0,-74.09084249084248,74.85714285714286,0,0.0022008573134583,0.0,0.0,24.880881134183863
SC4302E0-PSG.edf,SC,EEG Pz-Oz,100.0,8424000,-0.3969000056817616,11.363686778480456,11.370615938194453,-186.0,185.0,-27.09059829059828,27.9931623931624,0,0.004186852073661,0.0,0.0,8.774641774668373
SC4302E0-PSG.edf,SC,EOG horizontal,100.0,8424000,-4.981265094845007,84.30081317968603,84.4478543522655,-575.3326007326008,492.3846153846154,-246.07399267399268,268.548717948718,0,0.0104368594929481,0.0,0.0,93.75069122056964
SC4302E0-PSG.edf,SC,Resp oro-nasal,1.0,84240,106.94458689458688,197.35362774542185,224.46736745088893,-1995.0,1995.0,-520.0,636.0,0,0.0104583387742019,,,
SC4302E0-PSG.edf,SC,EMG submental,1.0,84240,3.319264292497626,1.2256880975153064,3.5383367216589856,-1.292,4.204,-1.114,3.96,0,0.0102090480656228,,,
SC4302E0-PSG.edf,SC,Temp rectal,1.0,84240,35.82020542412699,0.8558761245412119,35.83042897548419,34.6592474827769,37.54848966613672,34.91997880233175,37.34393216746158,0,0.0126663421930459,,,
SC4302E0-PSG.edf,SC,Event marker,1.0,84240,937.117497625831,33.22443626110499,937.7062799839656,77.0,1076.0,863.0,1007.0,0,0.0166787355025581,,,
SC4311E0-PSG.edf,SC,EEG Fpz-Cz,100.0,8010000,-0.4757255818505175,25.31903443958121,25.323503307834915,-177.0,176.0,-69.16043956043956,74.10842490842492,0,0.0019725367946776,0.0,0.0,23.57745485109692
SC4311E0-PSG.edf,SC,EEG Pz-Oz,100.0,8010000,-0.5377712523570155,10.26362868226903,10.277707509330916,-161.18192918192918,137.81562881562883,-29.064713064713057,27.1978021978022,0,0.003913862564123,0.0,0.0,8.886796892891013
SC4311E0-PSG.edf,SC,EOG horizontal,100.0,8010000,-1.727894510433282,63.39076225790392,63.41430721120644,-465.1142857142856,465.2285714285715,-188.4285714285713,202.4285714285715,0,0.0117291032822762,0.0,0.0,54.98726570175995
SC4311E0-PSG.edf,SC,Resp oro-nasal,1.0,80100,29.916317103620475,385.1851646443457,386.3451786824007,-1823.0,1820.0,-1162.01,1225.0099999999948,0,0.0179527834305047,,,
SC4311E0-PSG.edf,SC,EMG submental,1.0,80100,2.190588389513109,0.9716120169726294,2.396394667786435,-3.606,3.156,0.166,3.014,0,0.0145070475286832,,,
SC4311E0-PSG.edf,SC,Temp rectal,1.0,80100,36.66287247323824,0.4648933726817852,36.665819830421,35.200447928331464,38.85778275475924,35.43337066069429,37.442329227323626,0,0.0308992621630731,,,
SC4311E0-PSG.edf,SC,Event marker,1.0,80100,889.5014107365793,22.23677062991107,889.7793173986526,54.0,1002.0,839.0,936.0,0,0.0397133547235296,,,
SC4312E0-PSG.edf,SC,EEG Fpz-Cz,100.0,8100000,4.132389266042594,26.808993119264308,27.1256106496216,-176.0,168.17582417582418,-69.45054945054946,85.71428571428572,0,0.0024074103795189,0.0,0.0,18.81034356719107
SC4312E0-PSG.edf,SC,EEG Pz-Oz,100.0,8100000,0.1165283060643061,9.812436913081292,9.813128808861856,-149.2087912087912,134.12893772893773,-27.389010989010988,26.66227106227106,0,0.0043222275583056,0.0,0.0,7.057351378014252
SC4312E0-PSG.edf,SC,EOG horizontal,100.0,8100000,-1.2405492973966434,59.58699896822365,59.59991114589314,-546.2827838827837,566.7106227106227,-184.95433455433448,198.25738705738712,0,0.0119210023716078,0.0,0.0,35.5014653391367
SC4312E0-PSG.edf,SC,Resp oro-nasal,1.0,81000,67.60827160493827,295.29839799346433,302.9389744600612,-1430.0,1645.0,-904.01,973.0,0,0.0123952147557377,,,
SC4312E0-PSG.edf,SC,EMG submental,1.0,81000,2.642967259259259,0.4185238208948673,2.675899497771327,-0.122,3.28,1.118,3.094,0,0.0101729650983345,,,
SC4312E0-PSG.edf,SC,Temp rectal,1.0,81000,36.37363107690283,0.5615768820522463,36.37796594524063,35.227945529899344,37.6234458259325,35.450562462995855,37.47542924807578,0,0.0222101507426017,,,
SC4312E0-PSG.edf,SC,Event marker,1.0,81000,940.5538641975309,26.412308903448547,940.924641785153,119.0,1034.0,885.0,995.0,0,0.0227904048198125,,,
SC4321E0-PSG.edf,SC,EEG Fpz-Cz,100.0,8070000,0.1258273380206464,16.232728094582296,16.233215760028422,-143.44322344322345,126.93528693528694,-47.03296703296704,51.33089133089133,0,0.0043767092648194,0.0,0.0,15.250589745959406
SC4321E0-PSG.edf,SC,EEG Pz-Oz,100.0,8070000,0.1036049826533097,5.73751838383163,5.738453728770187,-156.92307692307693,143.05250305250306,-14.896214896214897,15.189255189255189,0,0.0144485928731014,0.0,0.0,4.7327118942876325
SC4321E0-PSG.edf,SC,EOG horizontal,100.0,8070000,0.5706505197955012,55.98858970446086,55.991497739480025,-413.9946275946276,447.2234432234432,-171.83394383394383,185.03443223443224,0,0.0134783314477465,0.0,0.0,46.82344313266622
SC4321E0-PSG.edf,SC,Resp oro-nasal,1.0,80700,62.55889714993804,408.9437027672445,413.7010607257383,-1410.0,1650.0,-1099.0,1270.0,0,0.0168651408319805,,,
SC4321E0-PSG.edf,SC,EMG submental,1.0,80700,1.9123962329615865,1.2177715914315907,2.267206872066044,-0.474,3.182,0.018,3.03,0,0.0134821992837581,,,
SC4321E0-PSG.edf,SC,Temp rectal,1.0,80700,36.16394067139549,0.4472738829103614,36.166706496590855,35.23034330011074,37.62569213732005,35.33333333333333,36.94241417497231,0,0.0216731310177325,,,
SC4321E0-PSG.edf,SC,Event marker,1.0,80700,905.0936926889716,24.56918627812091,905.4271022339276,91.0,1007.0,858.0,959.0,0,0.0277202939317711,,,
SC4322E0-PSG.edf,SC,EEG Fpz-Cz,100.0,7848000,1.0385738251441636,16.51375188586046,16.546378363195796,-193.0866910866911,190.8815628815629,-47.10866910866911,53.31379731379732,0,0.0038990875370636,0.0,0.0,11.98835226909646
SC4322E0-PSG.edf,SC,EEG Pz-Oz,100.0,7848000,0.468760721660259,8.495279368064454,8.508202404481981,-178.34065934065936,162.40952380952382,-23.389743589743595,24.47838827838828,0,0.0081817127697665,0.0,0.0,6.458718530093805
SC4322E0-PSG.edf,SC,EOG horizontal,100.0,7848000,1.7869286989739572,56.97875130106045,57.00676463371093,-604.0410256410257,521.1575091575091,-177.94261294261304,187.5809523809523,0,0.0112321753722927,0.0,0.0,45.72320833315665
SC4322E0-PSG.edf,SC,Resp oro-nasal,1.0,78480,49.24583333333333,255.90368590438132,260.5990187244432,-1641.0,1853.0,-911.0,855.2100000000064,0,0.0133538908497814,,,
SC4322E0-PSG.edf,SC,EMG submental,1.0,78480,1.5736681957186542,1.9592674010520843,2.512998276768569,-1.36,3.902,-1.186,3.676,0,0.0124619324914945,,,
SC4322E0-PSG.edf,SC,Temp rectal,1.0,78480,36.2510876665982,0.3152593499124154,36.25245847482754,35.14085820895522,37.59701492537313,35.49626865671642,36.963619402985074,0,0.018756610048548,,,
SC4322E0-PSG.edf,SC,Event marker,1.0,78480,1023.364016309888,35.31630568553206,1023.9732180702669,123.0,1156.0,940.0,1099.0,0,0.0180812701487022,,,
SC4331F0-PSG.edf,SC,EEG Fpz-Cz,100.0,8430000,1.899158827491217,22.542099825178266,22.621959879292938,-181.0,185.0,-67.22271062271062,72.65274725274726,0,0.0038446071703525,0.0,0.0,20.668417513649143
SC4331F0-PSG.edf,SC,EEG Pz-Oz,100.0,8430000,1.3876423378914593,8.680316342006035,8.790531443274974,-186.0,151.9120879120879,-22.90476190476189,25.080586080586087,0,0.0063629968718824,0.0,0.0,8.065649487835858
SC4331F0-PSG.edf,SC,EOG horizontal,100.0,8430000,6.972205393436065,71.38863851343179,71.72830234189084,-674.1777777777778,603.0444444444444,-223.24444444444453,233.18200000000385,0,0.0131684616470482,0.0,0.0,66.23332025985587
SC4331F0-PSG.edf,SC,Resp oro-nasal,1.0,84300,142.97141162514828,522.9586382840386,542.1499441095456,-1839.0,2069.0,-1476.0,1732.0,0,0.0117201864790804,,,
SC4331F0-PSG.edf,SC,EMG submental,1.0,84300,3.0410451482799528,1.2986138925225232,3.3067134190506344,-0.92,4.29,-0.8,4.042,0,0.0072361475225091,,,
SC4331F0-PSG.edf,SC,Temp rectal,1.0,84300,14.00878060051582,0.0431282543582885,14.008846988946392,11.36324101625086,14.314946211947817,13.931334401464866,14.090180819409476,0,0.0069514466363776,,,
SC4331F0-PSG.edf,SC,Event marker,1.0,84300,983.0112455516014,38.96274269577832,983.783108311628,126.0,1130.0,909.0,1073.0,0,0.0176870425509199,,,
SC4332F0-PSG.edf,SC,EEG Fpz-Cz,100.0,8280000,0.5159707605599024,25.74529642560883,25.750466284481536,-197.0,198.00000000000003,-76.13675213675212,83.40659340659342,0,0.0042294737070938,0.0,0.0,28.87133866451066
SC4332F0-PSG.edf,SC,EEG Pz-Oz,100.0,8280000,0.9628288291954888,9.091593703138273,9.142434873559308,-149.75579975579976,186.0,-25.157509157509164,25.89255189255189,0,0.0074166756240043,0.0,0.0,8.4604322559573
SC4332F0-PSG.edf,SC,EOG horizontal,100.0,8280000,2.242163433195848,68.95315679590534,68.9896016003997,-602.6021978021979,567.1140415140414,-221.6859584859585,224.2412698412698,0,0.0155471202259906,8.33472245374229e-06,0.0,78.57385530120331
SC4332F0-PSG.edf,SC,Resp oro-nasal,1.0,82800,45.243876811594205,397.4034034545261,399.9705907515996,-24000.0,24314.0,-951.0,998.0,0,0.3215739320523195,,,
SC4332F0-PSG.edf,SC,EMG submental,1.0,82800,1.1509491545893722,1.395585286469759,1.808961649195712,-48.656,49.148,-1.866,2.552,0,0.3205835819273179,,,
SC4332F0-PSG.edf,SC,Temp rectal,1.0,82800,14.543983870771562,0.5704687609374031,14.55516751674363,1.787136644541085,26.37537193865873,13.96429388876173,15.912570382238496,0,0.3193275281102429,,,
SC4332F0-PSG.edf,SC,Event marker,1.0,82800,633.7227173913044,167.13669934077564,655.3923701145352,76.0,24332.0,585.0,692.0,0,0.6173142187707581,,,
SC4341F0-PSG.edf,SC,EEG Fpz-Cz,100.0,8250000,0.3890636809116964,18.54284139467377,18.54692258936324,-153.35897435897434,168.3675213675214,-67.52136752136751,54.60683760683762,0,0.0077915245957873,0.0,0.0,10.5798205265511
SC4341F0-PSG.edf,SC,EEG Pz-Oz,100.0,8250000,0.3855258901099028,7.287962395092544,7.298152237671392,-180.6258852258852,180.7150183150183,-18.947008547008533,20.03809523809525,0,0.0090460715709958,0.0,0.0,6.2313901106716765
SC4341F0-PSG.edf,SC,EOG horizontal,100.0,8250000,5.361140503703807,99.13605850193572,99.28091419200194,-732.9555555555554,690.2,-304.1999999999999,343.08888888888896,0,0.0149988060591588,0.0,0.0,63.03241634046253
SC4341F0-PSG.edf,SC,Resp oro-nasal,1.0,82500,130.1529696969697,585.6177062806099,599.9065705843727,-1490.0,1754.0,-1378.0,1669.0,0,0.0230790676250621,,,
SC4341F0-PSG.edf,SC,EMG submental,1.0,82500,1.5714823272727272,1.4333719322916902,2.126995957027686,-1.62,3.446,-0.718,3.342,0,0.0160123153007915,,,
SC4341F0-PSG.edf,SC,Temp rectal,1.0,82500,14.125256672007325,0.0893740403305385,14.125539415157654,11.944151979858091,15.831082627603571,14.048065918974594,14.2059967956054,0,0.0148971502684881,,,
SC4341F0-PSG.edf,SC,Event marker,1.0,82500,763.7073696969697,28.097288841328105,764.2240536450662,101.0,879.0,705.0,826.0,0,0.0318912956520685,,,
