file,cohort,channel,sf,n,mean,std,rms,min,max,p1,p99,nan,flat_frac
ST7152J0-PSG.edf,ST,EMG submental,100.0,3225000,-32.501085725560664,189.08545300521777,191.85835689781325,-1506.1344076176524,2648.4160410181285,-1129.6465848745652,19.959714338033326,0,0.1415477257293821
ST7152J0-PSG.edf,ST,Marker,10.0,322500,-0.07648992248062016,5.777348214582024,5.777854541330648,-31.0,33.0,-31.0,1.0,0,0.9998139477193091
ST7161J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3330000,0.3236158333759508,35.3963365843414,35.39781590436899,-2976.9273026918145,2929.683208203626,-96.50247207471159,85.14924006592199,0,0.049261409193421
ST7161J0-PSG.edf,ST,EEG Pz-Oz,100.0,3330000,0.3034560654776732,59.063301162980125,59.064080707758066,-3000.0,2235.3048892144297,-148.8738326313862,125.06866874198865,0,0.05597914708452578
ST7161J0-PSG.edf,ST,EOG horizontal,100.0,3330000,0.3158283718620657,53.95435988033583,53.95528424220624,-2800.0366233290606,2835.92748580846,-169.7491301959348,181.10236220472441,0,0.05650467418821078
ST7161J0-PSG.edf,ST,EMG submental,100.0,3330000,0.29804582095371307,16.40810463399719,16.410811344707756,-2883.1715802966487,2742.1717634132942,-19.959714338033326,26.551913568943416,0,0.12024660734716922
ST7161J0-PSG.edf,ST,Marker,10.0,333000,-0.1663183183183183,6.007070065310069,6.009372059754043,-31.0,33.0,-31.0,1.0,0,0.9998198144088412
ST7162J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3004000,-0.49775688205264235,34.62068064922967,34.624258700072936,-839.223585423915,753.1587621314777,-96.50247207471159,87.7128731001648,0,0.028775062500208056
ST7162J0-PSG.edf,ST,EEG Pz-Oz,100.0,3004000,-0.5013597203362616,24.2965925882716,24.301764811832708,-981.6883354696942,594.5797472990295,-47.06097784288592,54.38564365500824,0,0.033841657262507534
ST7162J0-PSG.edf,ST,EOG horizontal,100.0,3004000,-0.4883697766342671,88.66588187661038,88.66722683153999,-2957.8831715802967,1289.3242995788316,-227.24775682109504,236.40358908624793,0,0.03117853255170623
ST7162J0-PSG.edf,ST,EMG submental,100.0,3004000,-0.4995144117188801,21.795768858315956,21.801492030882894,-374.8397729353598,694.195202343893,-47.79344442409815,36.44021241530855,0,0.07273326475787203
ST7162J0-PSG.edf,ST,Marker,10.0,300400,0.5494007989347537,3.7830650094852154,3.822750593991389,-31.0,33.0,-31.0,1.0,0,0.9998668397749593
ST7171J0-PSG.edf,ST,EEG Fpz-Cz,100.0,2893000,-12.832529542196374,190.99745706725398,191.42806069280672,-2917.96374290423,652.0783739241897,-136.42190075077824,95.40377220289324,0,0.018416931963124657
ST7171J0-PSG.edf,ST,EEG Pz-Oz,100.0,2893000,-12.78680304352143,190.0167689230042,190.44651428685214,-2917.96374290423,931.1481413660501,-91.00897271561985,75.62717451016297,0,0.022748091075323454
ST7171J0-PSG.edf,ST,EOG horizontal,100.0,2893000,-12.746789176534005,198.12940984094203,198.53902306154072,-2917.96374290423,1031.1298297015198,-249.95422083867425,198.68156015381797,0,0.023550029554198253
ST7171J0-PSG.edf,ST,EMG submental,100.0,2893000,-12.764829932235441,188.03888132822226,188.47164713656036,-2987.548068119392,304.52298113898553,-33.87657938106574,27.28438015015565,0,0.07030096889377425
ST7171J0-PSG.edf,ST,Marker,10.0,289300,1.8385067404078812,2.3016180566985986,2.945768611660843,-30.0,34.0,2.0,2.0,0,0.9997234608869993
ST7172J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3020000,-6.722272804995323,106.85070550552788,107.06195504797131,-1788.5002746749678,1781.5418421534516,-208.93609229078922,98.69987181834829,0,0.023036500120861326
ST7172J0-PSG.edf,ST,EEG Pz-Oz,100.0,3020000,-6.50487660242223,104.14440542473618,104.347355504989,-2343.70994323384,1247.2074711591283,-173.04889214429582,61.344076176524446,0,0.029056387603932463
ST7172J0-PSG.edf,ST,EOG horizontal,100.0,3020000,-6.5679120215471265,115.24702692956981,115.43402741145167,-1788.5002746749678,2998.9013001281814,-282.54898370261856,196.11792711957517,0,0.03118553372693287
ST7172J0-PSG.edf,ST,EMG submental,100.0,3020000,-6.551012052955875,103.84576182784,104.05218886944401,-2768.9067936275405,1624.4277604834278,-172.3127632301776,29.11554660318623,0,0.06211941099142712
ST7172J0-PSG.edf,ST,Marker,10.0,302000,1.7419867549668875,2.8617919222835,3.350279221337701,-30.0,2.0,2.0,2.0,0,0.9997350905659128
ST7181J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3088000,-75.94850567803917,284.29271116818455,294.2626737085149,-1143.1972166269913,2531.2213880241716,-1129.6465848745652,58.0479765610694,0,0.07807020100453693
ST7181J0-PSG.edf,ST,EEG Pz-Oz,100.0,3088000,-75.93671540921824,283.7161686221024,293.70265420105727,-2355.0631752426293,433.8033327229445,-1129.6465848745652,39.00384544955136,0,0.08490960139119622
ST7181J0-PSG.edf,ST,EOG horizontal,100.0,3088000,-75.94675278683609,285.7132048477705,295.63481642602386,-2601.538179820546,1148.324482695477,-1129.6465848745652,121.04010254532137,0,0.08579367161163087
ST7181J0-PSG.edf,ST,EMG submental,100.0,3088000,-75.94361240752845,283.37251812872336,293.37248728556415,-1640.542025270097,2998.9013001281814,-1129.6465848745652,17.396081303790513,0,0.13386701381804994
ST7181J0-PSG.edf,ST,Marker,10.0,308800,-1.1813471502590673,8.070791978441733,8.156792522107246,-31.0,33.0,-31.0,1.0,0,0.9998704621263642
ST7182J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3394000,-12.532109023571774,59.01521334517663,60.331162451550746,-2447.353964475371,2531.5876213147776,-235.30488921442958,60.2453763047061,0,0.1496144655700223
ST7182J0-PSG.edf,ST,EEG Pz-Oz,100.0,3394000,-12.525713105529906,56.8578599302447,58.221213699555975,-1506.1344076176524,2906.9767441860463,-235.30488921442958,39.37007874015748,0,0.15482072722665652
ST7182J0-PSG.edf,ST,EOG horizontal,100.0,3394000,-12.515501843737526,65.9128865708122,67.09058356056646,-2695.6601355063176,2870.719648416041,-235.30488921442958,117.37776963926021,0,0.1571896204761947
ST7182J0-PSG.edf,ST,EMG submental,100.0,3394000,-12.530904791537846,53.81608344304369,55.25571836509979,-2437.465665629006,2437.831898919612,-235.30488921442958,25.819446987731183,0,0.22076376182605134
ST7182J0-PSG.edf,ST,Marker,10.0,339400,-3.5010017678255747,11.130194543745022,11.66782944509943,-33.0,33.0,-31.0,1.0,0,0.9997642829782846
ST7191J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3379000,17.94086042279185,423.37754887703136,423.75750537994384,-2699.688701702985,1969.4195202343892,-1223.768540560337,1011.7194652993957,0,0.15565302057715472
ST7191J0-PSG.edf,ST,EEG Pz-Oz,100.0,3379000,17.90544407032916,422.68382774762875,423.06290686698424,-2811.7560886284564,2719.831532686321,-1223.768540560337,1011.7194652993957,0,0.15795252427500525
ST7191J0-PSG.edf,ST,EOG horizontal,100.0,3379000,17.98041817035203,433.5340108317084,433.9067111550691,-2695.6601355063176,2835.92748580846,-1223.768540560337,1011.7194652993957,0,0.16028162261504178
ST7191J0-PSG.edf,ST,EMG submental,100.0,3379000,17.931892747079704,425.2647804946266,425.64267444258394,-2976.9273026918145,2719.0990661051087,-1223.768540560337,1011.7194652993957,0,0.23173788617308722
ST7191J0-PSG.edf,ST,Marker,10.0,337900,-2.7144184670020715,11.352160484101175,11.672172688526768,-33.0,34.0,-30.0,2.0,0,0.9998224274172068
ST7192J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3290000,-438.010813344027,1043.1989967252352,1131.422829615362,-2917.96374290423,501.556491485076,-2917.96374290423,106.0245376304706,0,0.15896400900914592
ST7192J0-PSG.edf,ST,EEG Pz-Oz,100.0,3290000,-437.957138682751,1043.159688689049,1131.3658079635497,-2917.96374290423,2648.4160410181285,-2917.96374290423,61.344076176524446,0,0.16112510980276537
ST7192J0-PSG.edf,ST,EOG horizontal,100.0,3290000,-437.94527005252473,1048.7422188890264,1136.5105812273187,-2917.96374290423,2835.92748580846,-2917.96374290423,368.98370261857144,0,0.16318894586305732
ST7192J0-PSG.edf,ST,EMG submental,100.0,3290000,-437.9583244326025,1042.4648483901071,1130.7256316493501,-2961.545504486358,1992.1259842519685,-2917.96374290423,19.227247756821093,0,0.23760254590439484
ST7192J0-PSG.edf,ST,Marker,10.0,329000,-2.828887537993921,11.458061370640781,11.802108924933197,-30.0,34.0,-30.0,2.0,0,0.9998784157573178
ST7201J0-PSG.edf,ST,EEG Fpz-Cz,100.0,2912000,0.15774165863435238,44.71231934313207,44.71259759254762,-1162.2413477385094,1247.2074711591283,-135.689434169566,99.0661051089544,0,0.0127953736104863
ST7201J0-PSG.edf,ST,EEG Pz-Oz,100.0,2912000,0.23533633094610948,17.98230860966266,17.983848479171833,-177.80626258926935,1247.2074711591283,-43.39864493682476,36.07397912470243,0,0.022833182806259636
ST7201J0-PSG.edf,ST,EOG horizontal,100.0,2912000,0.2611688576942193,85.03222737497093,85.0326284523828,-1220.1062076542757,1247.2074711591283,-256.9163156930964,268.26588536898004,0,0.021033726077356034
ST7201J0-PSG.edf,ST,EMG submental,100.0,2912000,0.35282804542097695,20.247577438153716,20.250651341220287,-593.114814136605,1247.2074711591283,-57.681743270463286,54.01941036440213,0,0.061555843254956236
ST7201J0-PSG.edf,ST,Marker,10.0,291200,1.9416483516483516,1.4232378838920896,2.407406155098137,-30.0,34.0,2.0,2.0,0,0.9997939489680278
ST7202J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3000000,-2.5042744308124267,34.637436196239705,34.72784727957374,-1851.858633949826,446.25526460355246,-84.05054019410365,80.02197399743636,0,0.06965689885632952
ST7202J0-PSG.edf,ST,EEG Pz-Oz,100.0,3000000,-2.5536465848745644,20.23348322715693,20.39399309561721,-1126.7167185497162,867.0573155099798,-47.06097784288592,39.00384544955136,0,0.08109360364534549
ST7202J0-PSG.edf,ST,EOG horizontal,100.0,3000000,-2.575548922663736,96.62910596142349,96.66342416424659,-1455.5942135140085,2556.1252517853873,-315.14374656656287,330.1593114814137,0,0.07906693022310074
ST7202J0-PSG.edf,ST,EMG submental,100.0,3000000,-2.4954782396386492,28.86979705533973,28.97744974391312,-2249.9542208386742,1039.1869620948544,-69.401208569859,64.27394250137337,0,0.12866042886809623
ST7202J0-PSG.edf,ST,Marker,10.0,300000,-0.8622933333333334,7.496688838455431,7.546117765668207,-31.0,33.0,-31.0,1.0,0,0.9997999933331111
ST7211J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3237000,-0.014240784076398161,61.09509432538771,61.095095985094865,-3000.0,3000.0,-125.06866874198865,120.31129829701861,0,0.010432531456692791
ST7211J0-PSG.edf,ST,EEG Pz-Oz,100.0,3237000,-0.04690659868779399,46.52973076143382,46.52975440468734,-3000.0,2965.940303973631,-63.54147592016114,55.8505768174327,0,0.017241326046728598
ST7211J0-PSG.edf,ST,EOG horizontal,100.0,3237000,0.003385819417571161,115.5948103405655,115.5948103901515,-3000.0,2988.280534700604,-343.70994323383997,342.97747665262773,0,0.017374165505608604
ST7211J0-PSG.edf,ST,EMG submental,100.0,3237000,-0.04002668513559576,42.06118660067928,42.06120564597122,-3000.0,2955.319538546054,-29.481779893792346,28.749313312580114,0,0.08490912854225685
ST7211J0-PSG.edf,ST,Marker,10.0,323700,1.9550200803212852,1.2480161487729298,2.3194067823599767,-30.0,34.0,2.0,2.0,0,0.9995983811671662
ST7212J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3162000,-62.29661236522657,305.0048015570327,311.30177783788554,-2264.2373191723127,2988.280534700604,-1506.1344076176524,138.98553378502106,0,0.049936906821337196
ST7212J0-PSG.edf,ST,EEG Pz-Oz,100.0,3162000,-62.3931748337733,305.24350315186393,311.55497826589095,-1660.6848562534335,2999.633766709394,-1506.1344076176524,134.9569675883538,0,0.057710492443050106
ST7212J0-PSG.edf,ST,EOG horizontal,100.0,3162000,-62.282091250001024,341.1182002925112,346.75738703202165,-2905.878044314228,1644.9368247573705,-1506.1344076176524,496.4292254165904,0,0.05359915749259169
ST7212J0-PSG.edf,ST,EMG submental,100.0,3162000,-62.3325289404797,301.8264717294111,308.19565733595397,-2202.343893059879,1647.134224501007,-1506.1344076176524,60.61160959531221,0,0.12461772491374103
ST7212J0-PSG.edf,ST,Marker,10.0,316200,-0.35246046805819103,6.443163415098345,6.452796539114306,-31.0,33.0,-31.0,1.0,0,0.9998734937853823
ST7221J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3296000,-4.151692473372527,63.10451757134808,63.240941551387735,-2601.904413111152,2564.914850759934,-82.58560703167917,73.7960080571324,0,0.07821322273429228
ST7221J0-PSG.edf,ST,EEG Pz-Oz,100.0,3296000,-4.164377412295125,60.0730842885069,60.217252471082475,-2723.4938655923825,2994.140267350302,-47.06097784288592,40.10254532136971,0,0.0872211384136481
ST7221J0-PSG.edf,ST,EOG horizontal,100.0,3296000,-4.169190668873545,98.01555710469285,98.10418739980854,-2905.511811023622,2906.6105108954403,-250.68668741988645,262.03991942867606,0,0.08365316642344182
ST7221J0-PSG.edf,ST,EMG submental,100.0,3296000,-4.183539546972973,57.13885578848051,57.291804334981954,-2789.7820911920894,2671.85497161692,-47.06097784288592,30.580479765610693,0,0.16900233313814667
ST7221J0-PSG.edf,ST,Marker,10.0,329600,-1.0669902912621358,7.870565644412891,7.942560786337124,-31.0,33.0,-31.0,1.0,0,0.999878637094572
ST7222J0-PSG.edf,ST,EEG Fpz-Cz,100.0,2874000,-0.27453262885033974,31.65137622826542,31.652566804407957,-2917.96374290423,2987.914301409998,-75.62717451016297,69.76744186046511,0,0.025219294430391198
ST7222J0-PSG.edf,ST,EEG Pz-Oz,100.0,2874000,-0.15549788931624622,26.96192658025477,26.96237497908206,-2941.4026735030216,2982.0545687603003,-59.14667643288775,34.975279252884086,0,0.03518801387617911
ST7222J0-PSG.edf,ST,EOG horizontal,100.0,2874000,-0.28191782382496633,73.8569739021817,73.85751195137121,-2964.8416041018127,2929.3169749130197,-245.92565464200695,234.57242263321734,0,0.03266538853649456
ST7222J0-PSG.edf,ST,EMG submental,100.0,2874000,-0.3861589811833313,175.55582088233982,175.55624558650973,-3049.0752609412193,3427.028016846731,-402.67350302142466,314.4112799853507,0,0.06797518432562395
ST7222J0-PSG.edf,ST,Marker,10.0,287400,0.6981489213639527,3.1104677776016483,3.1878553467652497,-31.0,33.0,1.0,1.0,0,0.9998608163123281
ST7241J0-PSG.edf,ST,EEG Fpz-Cz,100.0,3261000,-25.12924222334042,142.18926658355633,144.39275032455384,-2343.70994323384,2988.280534700604,-753.1587621314777,96.50247207471159,0,0.04468274971711045
ST7241J0-PSG.edf,ST,EEG Pz-Oz,100.0,3261000,-25.118177283529416,152.22905801944097,154.28742312817707,-2906.9767441860463,2995.6052005127267,-753.1587621314777,48.525911005310384,0,0.05046013633896455
ST7241J0-PSG.edf,ST,EOG horizontal,100.0,3261000,-25.16446766654756,175.9777952669769,177.76792415946906,-1510.5292071049257,2988.280534700604,-753.1587621314777,353.9644753708112,0,0.050257743813995136
ST7241J0-PSG.edf,ST,EMG submental,100.0,3261000,-25.119832015606633,136.8353238238111,139.12193143591543,-2905.878044314228,2903.3144112799855,-753.1587621314777,31.67917963742904,0,0.0969092208194444
ST7241J0-PSG.edf,ST,Marker,10.0,326100,-0.06872738423796382,5.758262115234724,5.758672246368228,-31.0,33.0,-31.0,1.0,0,0.9998773344782116
ST7242J0-PSG.edf,ST,EEG Fpz-Cz,100.0,2948000,-11.682488284385865,187.74774587552633,188.11086256209668,-2823.841787218458,1054.5687603003114,-160.59329793078192,102.36586705731892,0,0.016787709591959268
ST7242J0-PSG.edf,ST,EEG Pz-Oz,100.0,2948000,-11.703177980683057,192.4692703932054,192.82475053929247,-2823.841787218458,2844.3508514924006,-172.31642556308358,62.446438381252264,0,0.023955305140112414
ST7242J0-PSG.edf,ST,EOG horizontal,100.0,2948000,-11.791646427349527,213.15522214581466,213.48112715998857,-2823.841787218458,2214.429591649881,-495.69675883537815,351.4008423365684,0,0.024172402213033288
ST7242J0-PSG.edf,ST,EMG submental,100.0,2948000,-11.752517853872916,183.4516860316107,183.82775302915033,-3000.0,2531.5876213147776,-29.481779893792346,30.946713056216808,0,0.08214410496643476
ST7242J0-PSG.edf,ST,Marker,10.0,294800,0.8424966078697422,2.273353701149743,2.4244458304534784,-31.0,33.0,1.0,1.0,0,0.9998643101869127
