file,cohort,stage,delta,theta,alpha,sigma,beta,eog_ptp,eog_std,eeg_std
SC4002E0-PSG.edf,SC,N1,0.675634519455088,0.20299916760098843,0.05241739072948676,0.030919617488966957,0.06027801998945991,91.15384615384616,9.5795295607384,11.24338994462042
SC4002E0-PSG.edf,SC,N1,0.4053941145560343,0.43324495196512375,0.07003206424051252,0.03809797215246155,0.0841500852598345,89.22466422466422,10.294687136356076,10.113542469068953
SC4002E0-PSG.edf,SC,N1,0.6435170936581641,0.21038365553057567,0.0709620388504585,0.032216709010116154,0.0639678313622079,88.74236874236874,9.957730576895846,9.177253281318542
SC4002E0-PSG.edf,SC,N1,0.5551147438309398,0.28702463451736215,0.07881770398847836,0.034824428839960224,0.06044284794235938,81.5079365079365,9.116068240051733,9.238930075699841
SC4002E0-PSG.edf,SC,N1,0.5493248835521362,0.23666726212804542,0.10483870541459463,0.040951836048169,0.08797115600730149,131.66666666666666,13.174229290576497,9.580151962158238
SC4002E0-PSG.edf,SC,N1,0.6653313019639738,0.2133199978892309,0.052271144934482386,0.027949082110873887,0.05532154880264436,116.23321123321122,13.508365123309716,10.139875055967806
SC4002E0-PSG.edf,SC,N1,0.632284766618247,0.2270996657228537,0.06251635622729793,0.03762647537487412,0.06809890552632007,84.40170940170941,9.437683264510508,10.460863806010465
SC4002E0-PSG.edf,SC,N1,0.6463644567286684,0.2121634095188646,0.05462168625939209,0.05955968359292973,0.07388057364491886,85.84859584859585,10.165584690524192,12.033419556886598
SC4002E0-PSG.edf,SC,N1,0.7353295635521417,0.15171643018716544,0.04959849718731421,0.02873616948335622,0.053886653463336216,100.31746031746032,15.910322927764373,12.96032386088233
SC4002E0-PSG.edf,SC,N1,0.8110611985038453,0.10444515588553548,0.03526785349394552,0.01765575264874072,0.03916057958789425,257.06349206349205,45.63746884947281,13.215654574830792
SC4002E0-PSG.edf,SC,N1,0.7864475469013258,0.13806608077508997,0.03844271205540048,0.015755369789920252,0.025847080503013473,137.93650793650795,23.583498764212603,17.585620164968038
SC4002E0-PSG.edf,SC,N1,0.6173708092819142,0.2784435070462721,0.05314341415129183,0.02450451404024377,0.043554311295104786,122.98534798534797,15.921792587160118,12.06144290657677
SC4002E0-PSG.edf,SC,N1,0.7229586407409097,0.2133391751034891,0.03026587776721656,0.015518137292510496,0.027629123638573696,104.65811965811966,14.598739270873969,14.145696269988594
SC4002E0-PSG.edf,SC,N1,0.5719430431745239,0.2793716203820933,0.08484027178881283,0.02366466666153108,0.0473828838435513,111.8925518925519,17.545571525413482,11.638135838354632
SC4002E0-PSG.edf,SC,N2,0.7811306223565938,0.16298580012015057,0.02248306833998757,0.010706923918704078,0.016111549070159326,130.21978021978023,17.617815834100742,20.69734753380724
SC4002E0-PSG.edf,SC,N2,0.7790267329055328,0.16234237919777122,0.01977581829564145,0.01291310084288479,0.017294659393739947,121.53846153846153,14.491813778884287,21.538726284752286
SC4002E0-PSG.edf,SC,N2,0.7491746950095336,0.1652015405202952,0.030806054684417446,0.024376616855431237,0.030916440020055704,93.0830280830281,12.280301230615256,20.523677761952573
SC4002E0-PSG.edf,SC,N2,0.8065885595191374,0.12926153841881705,0.02456238819254257,0.01669496918343751,0.024092445921280067,93.0830280830281,11.967944075991582,16.81780094999084
SC4002E0-PSG.edf,SC,N2,0.6672715288527061,0.22574813105342914,0.03757492854338697,0.05589660619266688,0.05513377637189426,95.49450549450549,11.976700598942685,18.486130999913883
SC4002E0-PSG.edf,SC,N2,0.8065880598033186,0.10998314018287686,0.02744846958138978,0.035978308849211105,0.031243986512749997,109.48107448107447,12.342644738849007,21.039815145728404
SC4002E0-PSG.edf,SC,N2,0.6817749070149859,0.1881643562992727,0.05417470005956324,0.06442602155246206,0.049812189192659416,110.44566544566544,12.354742619483238,20.09919227664656
SC4002E0-PSG.edf,SC,N2,0.7567988032716635,0.15219497871248266,0.04526338179422142,0.04121449023328236,0.033826624621318024,101.28205128205127,11.08645915568812,19.250672572116002
SC4002E0-PSG.edf,SC,N2,0.7514525108567532,0.15572630901108847,0.03522346049093252,0.0548572768368512,0.04517295865611099,96.45909645909646,11.609253854231147,20.02175681680077
SC4002E0-PSG.edf,SC,N2,0.7957982466186551,0.1385824259372776,0.03429694349656845,0.02476642354111585,0.024613909015374413,102.72893772893772,12.184435867228945,22.266177744749353
SC4002E0-PSG.edf,SC,N2,0.825504031007931,0.09989027442065605,0.050049129372240764,0.03640305320834118,0.018096295804443434,107.06959706959708,11.360156798958592,23.316852006311617
SC4002E0-PSG.edf,SC,N2,0.787160341444153,0.118951277854334,0.043376064811092796,0.04313900615719451,0.03474831937789561,113.82173382173383,13.46132177181655,21.579155754500825
SC4002E0-PSG.edf,SC,N2,0.766465184014263,0.1612530926200355,0.04489658954664505,0.0355442788004466,0.022448471519613995,93.56532356532357,12.763900384023094,22.98230965405493
SC4002E0-PSG.edf,SC,N2,0.7689084094699782,0.14829949724316852,0.04458460214270132,0.03159197952658612,0.019808617240017673,111.8925518925519,13.254232517858926,25.628950497371633
SC4002E0-PSG.edf,SC,N2,0.8511632222972976,0.09124614843604671,0.03403141584493877,0.019010623237504666,0.012686435136027813,100.31746031746032,13.459243665682523,28.32898110310156
SC4002E0-PSG.edf,SC,N2,0.8576572735788429,0.09319320014534685,0.03601197235071083,0.02134198347457087,0.009964853762056268,122.02075702075703,15.254870586607986,30.956172431849687
SC4002E0-PSG.edf,SC,N2,0.8471997560450883,0.0968459375665282,0.03716795101261992,0.026734858598636953,0.011703303035496125,136.97191697191698,15.270200273435563,32.373764577681456
SC4002E0-PSG.edf,SC,N2,0.8351841165553039,0.12421343383980779,0.013913239324370193,0.0089285105064747,0.022226566434686155,136.97191697191698,23.905820443565112,26.255643712283717
SC4002E0-PSG.edf,SC,N2,0.8933884548489575,0.07581434796003644,0.011365378766812107,0.008734732303804994,0.01056761454150199,165.42735042735043,22.44833636590753,28.92901042616735
SC4002E0-PSG.edf,SC,N2,0.8319878717684762,0.12646130547791007,0.02412285569730752,0.0119870863935659,0.012056804170563559,105.62271062271063,13.739345189693841,26.418113014518266
SC4002E0-PSG.edf,SC,N2,0.8641241701510965,0.10093725385530593,0.020993936773508255,0.012149037936152216,0.01024604252070989,136.4896214896215,14.963311887523968,27.158370792327172
SC4002E0-PSG.edf,SC,N2,0.9146421588950645,0.060693767788138044,0.01325771926235029,0.007481963819936981,0.008472723429585292,115.75091575091575,13.932418236300249,32.214940950024676
SC4002E0-PSG.edf,SC,N2,0.8671412042737379,0.07373776204435087,0.03396449160764795,0.033013848001454835,0.018070641760736632,108.998778998779,13.188358537250917,26.8610120080383
SC4002E0-PSG.edf,SC,N2,0.8362531930562415,0.11797836091130723,0.03157451941601094,0.023788033137748972,0.011536834797486913,99.35286935286936,11.912471837976,26.369543296155225
SC4002E0-PSG.edf,SC,N2,0.8895513634697162,0.08462877091623205,0.01701823570581588,0.007416474440624091,0.005105217526784531,138.90109890109892,18.336960828709362,36.9203580615391
SC4002E0-PSG.edf,SC,N2,0.8799837687142407,0.09034310915346766,0.01598714095478306,0.010800573978678745,0.010221011544608822,132.63125763125763,17.089550071432736,32.269005255203425
SC4002E0-PSG.edf,SC,N2,0.8763629404577946,0.09405339218578275,0.013869506560542949,0.009863210874504914,0.011035468447810965,107.06959706959708,14.75557820920421,32.25794374157734
SC4002E0-PSG.edf,SC,N2,0.862231471379501,0.10181385047404845,0.017268726384327453,0.01184630775741131,0.010878676385034564,104.65811965811966,14.313141662437639,26.054217248400825
SC4002E0-PSG.edf,SC,N2,0.8028954003273826,0.12361482756816285,0.048348414443133834,0.03783382117990967,0.019935047067971966,96.94139194139194,11.303400395796297,21.273844702374298
SC4002E0-PSG.edf,SC,N2,0.8441446499164592,0.10637169313183407,0.03266911661052191,0.024498408358993324,0.012734541597827408,117.68009768009767,11.659467630756609,31.75176922752242
SC4002E0-PSG.edf,SC,N2,0.7242606751004265,0.23457573871145032,0.025021250095105176,0.013429004834703719,0.01084060813643283,100.31746031746032,13.21237927288836,28.300681544121264
SC4002E0-PSG.edf,SC,N2,0.7550288166383289,0.20003678517100185,0.024994536951638828,0.01599181022020442,0.012872863099618126,116.71550671550672,17.78313509547544,27.997737556645266
SC4002E0-PSG.edf,SC,N2,0.6484874292032738,0.2972931007430858,0.031739049667045396,0.016946345009198904,0.015947415935136242,95.49450549450549,12.71819191766926,22.64572865541008
SC4002E0-PSG.edf,SC,N2,0.6950639381042045,0.23712283945125343,0.036154204072534,0.025381574136859094,0.02258408948944487,109.96336996336997,12.162740399395187,25.329481306737886
SC4002E0-PSG.edf,SC,N2,0.6369126542683455,0.2909293880199104,0.04097749100540201,0.017595813360924844,0.018004053544842788,124.43223443223442,13.450133644289593,20.450979175332428
SC4002E0-PSG.edf,SC,N2,0.763319068404913,0.1899332549292462,0.021390733124034417,0.011971084290655406,0.013638970821711645,121.05616605616606,16.311382281180283,23.226082992276194
SC4002E0-PSG.edf,SC,N2,0.6518138700862444,0.28342280148821325,0.03858007882658002,0.01824033418327589,0.01854693015480439,126.84371184371184,12.471917655533131,22.42077697903993
SC4002E0-PSG.edf,SC,N2,0.6782517819048997,0.24043022337965142,0.04113773391385358,0.03778499263758612,0.029498354626862344,94.52991452991454,10.020230161663422,18.51816433341995
SC4002E0-PSG.edf,SC,N2,0.7477369160435409,0.18868801992617767,0.027007214225377916,0.01952052945102985,0.025688499366550852,94.52991452991452,12.30465244032494,19.094502295599398
SC4002E0-PSG.edf,SC,N2,0.6682452150643763,0.263734324559415,0.03580395241346662,0.026882072990883656,0.024700458644045332,94.04761904761905,10.465118443664867,18.658702602224402
SC4002E0-PSG.edf,SC,N2,0.7380641080551191,0.16538856694782575,0.04044860782923205,0.045104610558398366,0.04971320039130564,102.72893772893772,11.075760352837463,16.933707271129958
SC4002E0-PSG.edf,SC,N2,0.6966540303266865,0.22989012633105052,0.03101047266230377,0.031124942326873916,0.034470807671254496,82.95482295482296,10.367897943523053,17.1660496783269
SC4002E0-PSG.edf,SC,N2,0.7644991984708762,0.17025068810330002,0.03080156660566682,0.028642188568594715,0.027277045855751112,96.94139194139194,11.744110485456774,18.002681178003947
SC4002E0-PSG.edf,SC,N2,0.7906470763958651,0.13235044880658295,0.04139091963144606,0.029340290851043664,0.027557819529362676,99.83516483516483,11.413694738077442,16.934061845135346
SC4002E0-PSG.edf,SC,N2,0.7789000376857882,0.14337765678540007,0.04388446420167184,0.024929376461183907,0.02889600657684337,90.67155067155068,10.30641198829345,19.71104599115123
SC4002E0-PSG.edf,SC,N2,0.6592095231663229,0.24198122763721522,0.038198926524170104,0.03721637068694723,0.04647364610915884,86.8131868131868,11.028437022729905,13.822962758869664
SC4002E0-PSG.edf,SC,N2,0.7945528876751007,0.09777076440200208,0.06887143359372401,0.05998069221289981,0.031488205704906146,96.94139194139194,10.339610072283868,16.194031700759485
SC4002E0-PSG.edf,SC,N2,0.7106453711307799,0.15026138390914195,0.09528902592829909,0.07387831297449544,0.030916977304856156,90.18925518925519,9.456645025168758,16.39319036355726
SC4002E0-PSG.edf,SC,N2,0.6533193106991888,0.1576434785287383,0.14335585979169327,0.10665734101434042,0.0362896021189427,88.74236874236874,9.758839073496528,14.316946121038551
SC4002E0-PSG.edf,SC,N2,0.7512830161352613,0.15764582591194595,0.05391804989119855,0.032893986839400875,0.02262903993895766,89.22466422466422,10.362594131943972,17.142742727467173
SC4002E0-PSG.edf,SC,N3,0.8733619859500418,0.08225936610253057,0.030046528776523786,0.01580817634635467,0.009095486040487294,97.42368742368743,13.33310728142252,31.018660118826954
SC4002E0-PSG.edf,SC,N3,0.9052409661322344,0.06460273230438524,0.01757514535414824,0.011105264525038452,0.007242702636063311,118.64468864468864,15.344439837470148,31.20570049789694
SC4002E0-PSG.edf,SC,N3,0.8956168026853712,0.06640399089502215,0.02417063542212093,0.01422372736431473,0.007198728213927823,109.48107448107449,15.76122558609629,33.26695471231344
SC4002E0-PSG.edf,SC,N3,0.8979535346530715,0.07121267893711433,0.02056033615893751,0.010713217401977969,0.007165533765135542,107.06959706959708,15.137157324875552,32.03761749884272
SC4002E0-PSG.edf,SC,N3,0.9103399055747524,0.0607863320359458,0.01856910913913495,0.006488593166573581,0.005443049432994564,126.84371184371184,16.969915889734317,34.44854489059837
SC4002E0-PSG.edf,SC,N3,0.8815537981675111,0.07970652089105638,0.02435091244791289,0.016284855647603277,0.010112732606615613,134.07814407814408,16.34130202723236,32.78175542534005
SC4002E0-PSG.edf,SC,N3,0.8960722328667194,0.07518943295211147,0.018179161641610684,0.007747721696565254,0.005533471740941754,116.71550671550672,15.637070957053288,33.60640274126084
SC4002E0-PSG.edf,SC,N3,0.889425693476969,0.0756741506023145,0.026655481860144405,0.010287874084895336,0.0065199861694529735,113.82173382173383,15.435585612387591,32.583701738279615
SC4002E0-PSG.edf,SC,N3,0.8807161611083029,0.0885827998387915,0.02165555437528976,0.00804121839114854,0.005895660907263019,149.993894993895,17.61375464719027,36.65634840207277
SC4002E0-PSG.edf,SC,N3,0.9081340706369132,0.06465686315909501,0.015717045224792357,0.006803101304799973,0.005671181781512903,126.36141636141636,16.531939143057098,37.429640411408144
SC4002E0-PSG.edf,SC,N3,0.9105018430507253,0.06405807024336241,0.01688743730312919,0.008447296125267205,0.0054872446808125796,128.2905982905983,20.419008250154036,39.07394747623556
SC4002E0-PSG.edf,SC,N3,0.9007483192335463,0.06628888865540038,0.020959920404250848,0.014077912841343139,0.008294903200758836,118.16239316239316,16.337025448310257,34.153350737288065
SC4002E0-PSG.edf,SC,N3,0.9247453906168834,0.05092855798050607,0.01547661622199183,0.009352212685824998,0.0048462122061851565,116.23321123321125,17.753029560047985,37.893818439606385
SC4002E0-PSG.edf,SC,N3,0.9249312980882572,0.053534477368999196,0.013667400801931523,0.007703681224388552,0.005453844376485334,117.68009768009767,18.586095039508695,39.63360484239027
SC4002E0-PSG.edf,SC,N3,0.9316579844841175,0.044351905226264934,0.017507800316778472,0.009250208091488183,0.005100130012968479,119.12698412698413,16.78101684707879,38.58240461196979
SC4002E0-PSG.edf,SC,N3,0.9099484380563491,0.06453301478011678,0.016888696557779335,0.007703440335397879,0.004927067705219812,140.83028083028086,15.945621538371274,37.372488653190416
SC4002E0-PSG.edf,SC,N3,0.8946038594553902,0.07495351533179491,0.020968782913940765,0.009130805285845651,0.005781756699076833,120.57387057387058,16.96204794065515,35.29421667954325
SC4002E0-PSG.edf,SC,N3,0.9433460727947338,0.04106012675968544,0.009808760726963923,0.0038224205313116947,0.002611842913217752,150.95848595848597,20.045904513902382,42.73280292935687
SC4002E0-PSG.edf,SC,N3,0.9269649889395593,0.044388438362291276,0.021297585737132606,0.009989640828135261,0.004760945730701438,138.90109890109892,20.348079775493105,39.090219832522216
SC4002E0-PSG.edf,SC,N3,0.9130119701501287,0.061755153050406554,0.014488363053408695,0.007909616830551152,0.004847355788301299,146.6178266178266,18.64075601275199,38.38552755418357
SC4002E0-PSG.edf,SC,N3,0.9346891137248315,0.044451688331108734,0.014520953984538752,0.00689220906593837,0.0036340452763499167,142.75946275946276,18.341260257955415,40.035901493668476
SC4002E0-PSG.edf,SC,N3,0.9301225700471389,0.05010912443731634,0.011931788899519133,0.0059158830552813345,0.0037119190037928594,132.14896214896214,18.1224648740186,43.399202116310384
SC4002E0-PSG.edf,SC,N3,0.9096564519497974,0.06467267203551619,0.01691801733555312,0.008143112837039168,0.005264306695336965,115.26862026862028,17.75898490392391,40.92447629859227
SC4002E0-PSG.edf,SC,N3,0.9273171171411256,0.05136890701893471,0.016507023916467415,0.005252231980613426,0.0031490429104424245,146.6178266178266,19.95263346747436,43.07511526293638
SC4002E0-PSG.edf,SC,N3,0.9435051367972316,0.03756381765877628,0.012849871151780231,0.006162747288388383,0.004170705166088668,154.8168498168498,22.718773651601722,41.48947261016808
SC4002E0-PSG.edf,SC,N3,0.9199178582317324,0.05462417376491647,0.018021479747402737,0.007543653254985253,0.004708163012927896,117.1978021978022,16.682841231798527,38.96260381552914
SC4002E0-PSG.edf,SC,N3,0.9047416635473735,0.0689652363395797,0.01894484320027037,0.005666152740421204,0.004478180444629681,128.77289377289378,18.047475723361316,40.33163817752394
SC4002E0-PSG.edf,SC,N3,0.9351573250115631,0.042244265939058556,0.014070551525794287,0.005553264033386254,0.003881766063704416,135.52503052503053,19.89814956884818,41.04046599093287
SC4002E0-PSG.edf,SC,N3,0.9177823944129415,0.06118070253927825,0.014811604924848643,0.005859793810055048,0.0035917520690582658,120.57387057387058,17.305293687400685,39.669082573387236
SC4002E0-PSG.edf,SC,N3,0.9279550939272475,0.04975407432819982,0.01580424314445467,0.005568585554238307,0.0033424764209315483,125.39682539682539,18.286941762054628,45.04962840423498
SC4002E0-PSG.edf,SC,N3,0.9306700436931564,0.044556539360671145,0.019022389624586276,0.005883188180826702,0.003418067610980131,124.43223443223442,19.063440148448247,42.32249291746618
SC4002E0-PSG.edf,SC,N3,0.9202282843117618,0.054807766107820226,0.01705787962823654,0.00550071065523706,0.0036078161796119558,172.17948717948718,20.42032859561087,42.29407098555364
SC4002E0-PSG.edf,SC,N3,0.937188838179803,0.04185995690221804,0.013465109793301575,0.007214036030711824,0.0035229526095202205,125.39682539682539,20.001837770709997,45.86701705718434
SC4002E0-PSG.edf,SC,N3,0.907185907499802,0.06730470619432657,0.018147194860696613,0.007645705855646012,0.00344272345913198,164.46275946275946,19.804842464828088,39.73062830939021
SC4002E0-PSG.edf,SC,N3,0.9325344517577172,0.04839128800676093,0.012887728678141785,0.004613051014009339,0.0027169083834670234,127.32600732600733,18.744626726769997,46.488294388126086
SC4002E0-PSG.edf,SC,N3,0.9271648807563487,0.047490182564837724,0.019095294007786902,0.006299552992146014,0.0034585772950485997,136.00732600732601,17.28464074940212,39.01105661335272
SC4002E0-PSG.edf,SC,N3,0.9061938138822424,0.06598883918278305,0.0187822281664638,0.00688784188094304,0.003599359501334519,131.66666666666669,19.67346301082977,39.32618182857686
SC4002E0-PSG.edf,SC,N3,0.9254516352650869,0.04955531655278854,0.018318147574516504,0.004890052303688941,0.0033071643546326406,135.04273504273505,20.29641196125144,42.655153928151506
SC4002E0-PSG.edf,SC,N3,0.9539862711072609,0.032413259195318664,0.009254594431249069,0.002638014669957245,0.0020033218860027796,149.993894993895,18.7857007211321,45.03851613282197
SC4002E0-PSG.edf,SC,N3,0.9362802158426377,0.042626026289977234,0.014323560767716709,0.005069724140102077,0.0029191555983511925,164.46275946275946,20.472651879359606,39.100509142998014
SC4002E0-PSG.edf,SC,N3,0.927879091142129,0.04400628325176245,0.015798549372864363,0.007900524843315654,0.005260312082404159,126.84371184371184,21.229980534578242,43.7197362804181
SC4002E0-PSG.edf,SC,N3,0.9334462799236978,0.04126984681529064,0.01814622993138001,0.003609110124201867,0.00264209878644784,128.2905982905983,19.47308878928891,45.375744515441475
SC4002E0-PSG.edf,SC,N3,0.9545641771403894,0.028708756487478535,0.010438037722342516,0.0036148060589180167,0.002408757907060812,159.15750915750914,22.15406012700257,46.40272449590707
SC4002E0-PSG.edf,SC,N3,0.9313602080365346,0.051384897216609104,0.013129204339681686,0.0040064785190978645,0.0024457044655491053,132.63125763125763,19.22112241633513,39.88768715923598
SC4002E0-PSG.edf,SC,N3,0.953666282549488,0.03097446554085348,0.010270920897509188,0.004083004784784896,0.002685013454295087,152.40537240537242,19.73920120329196,45.02109228599133
SC4002E0-PSG.edf,SC,N3,0.9199727972518967,0.05548451316556277,0.015147144815534417,0.004921305089612943,0.0029420887287649614,134.07814407814408,22.919148444070103,44.28716837548775
SC4002E0-PSG.edf,SC,N3,0.942372073160734,0.03983989190604286,0.012566281145125683,0.0036547508292483133,0.0026712687182181044,129.25518925518924,18.77806975146002,47.53716908998199
SC4002E0-PSG.edf,SC,N3,0.9493217062551335,0.0364045382908984,0.006814921445812073,0.003388753911775183,0.003596501185608055,183.75457875457874,28.202742770592522,35.67862193849373
SC4002E0-PSG.edf,SC,N3,0.9270561334518708,0.05329003120940595,0.011797261208737982,0.006420465382060757,0.006260081767514407,137.45421245421244,18.003788208802753,33.8362490872679
SC4002E0-PSG.edf,SC,N3,0.9305619622116755,0.04770342431500591,0.010750613065311427,0.008667845179941245,0.007453486463666267,122.5030525030525,17.832316192148884,34.64461904019337
SC4002E0-PSG.edf,SC,REM,0.4761274635728793,0.4433877590831681,0.037478128592922724,0.02367963105725833,0.025425918706018125,198.70573870573872,21.034973488006464,21.41982500081431
SC4002E0-PSG.edf,SC,REM,0.6642114231486056,0.2649854363117753,0.04049579641333979,0.015950361520816636,0.02440691797899292,119.60927960927961,15.006790021981159,17.268306296598553
SC4002E0-PSG.edf,SC,REM,0.5833964084946199,0.3449786235609145,0.03754381381886311,0.016965329610319668,0.027659542013177378,108.03418803418803,12.890247858921525,19.13511059946573
SC4002E0-PSG.edf,SC,REM,0.4604994544273464,0.39990124315384346,0.09415207815743844,0.022835759385416654,0.026936805173261042,239.21855921855922,18.418496474759703,15.799665001470537
SC4002E0-PSG.edf,SC,REM,0.5495897138860087,0.29481661395064573,0.08758082291174032,0.027407363605311562,0.05659611238937335,313.4920634920635,32.838849300603755,13.042038991882475
SC4002E0-PSG.edf,SC,REM,0.6097860556186522,0.26884211292585913,0.07241862811114787,0.02682959660737736,0.043053455729356496,96.45909645909646,12.214674542022534,13.65775825229775
SC4002E0-PSG.edf,SC,REM,0.5418179855739497,0.29911166901852426,0.07892235399766274,0.030774982719419617,0.05379117429967812,377.1550671550672,48.86490577294708,12.76598683066097
SC4002E0-PSG.edf,SC,REM,0.5509311591598243,0.32531012418626964,0.06879388091602325,0.033277917391234146,0.04247103924365417,295.64713064713067,29.037290075269546,15.623011205960237
SC4002E0-PSG.edf,SC,REM,0.5277222106190235,0.3528751945153488,0.0611553781027059,0.023066695781655242,0.04610178636548561,90.18925518925519,10.803431194530004,13.66571977223592
SC4002E0-PSG.edf,SC,REM,0.48718112507077843,0.29063459960381277,0.14899025053785112,0.034980897811045464,0.05489697058378809,248.3821733821734,23.23753824518663,11.165802150232137
SC4002E0-PSG.edf,SC,REM,0.6277774460831594,0.2415839589514192,0.07239468035557546,0.029393464693515527,0.043142301865332904,185.20146520146523,24.990636121677618,12.431164982228331
SC4002E0-PSG.edf,SC,REM,0.5481776442803872,0.32146506461054675,0.06887051894327006,0.024253976901723987,0.04267972842156171,191.95360195360195,18.216907566377184,12.466484994498096
SC4002E0-PSG.edf,SC,REM,0.6092503994623856,0.28574400433437186,0.05653197830420729,0.016424963408759763,0.031913248982805426,87.29548229548229,9.671866904565666,14.235821753311024
SC4002E0-PSG.edf,SC,REM,0.5625673257153879,0.3452111815198746,0.045935377174642446,0.027511220014248494,0.03924316313052756,83.43711843711844,9.9006661518827,14.11994347755928
SC4002E0-PSG.edf,SC,REM,0.6783754606678635,0.24058598589474114,0.0400145117469998,0.021092417757080227,0.03573694256467643,81.5079365079365,9.735629235488071,13.070591638782433
SC4002E0-PSG.edf,SC,REM,0.6004048250247372,0.2146333779046869,0.10717891732024373,0.026896237260471228,0.05925424916544054,256.5811965811966,32.66620534288448,15.874452065383
SC4002E0-PSG.edf,SC,REM,0.4730422173841966,0.3958282147628482,0.056802924304495205,0.04109423724003686,0.0659714173103408,114.7863247863248,11.909689262758645,12.211523613734272
SC4002E0-PSG.edf,SC,REM,0.5156467735551479,0.3546586635347096,0.05966572524876002,0.02701364020773289,0.06118014410778384,96.94139194139194,11.760577302108425,18.7454142847618
SC4002E0-PSG.edf,SC,REM,0.7422950863409898,0.183461916513706,0.027655862528405104,0.019658061420219093,0.030939620937499406,99.35286935286936,11.293613632645464,16.520783813474644
SC4002E0-PSG.edf,SC,REM,0.7410982247151159,0.1856834421207283,0.033288689689730123,0.015268418787976579,0.024006165334145676,93.56532356532357,9.508701083362054,17.189846891349912
SC4002E0-PSG.edf,SC,REM,0.7248467114853235,0.22267617114756236,0.025893274750343052,0.013943118273461678,0.01974736829991735,88.26007326007326,11.749243471631557,20.04286881847473
SC4002E0-PSG.edf,SC,REM,0.696629601393525,0.21392184072681608,0.04005311272514708,0.04300617209190152,0.040375345730699626,96.45909645909646,10.871493005257033,17.19725808688248
SC4002E0-PSG.edf,SC,REM,0.6234581430693437,0.32120738325086146,0.029686773713926005,0.02495757064083713,0.022209557496136026,143.24175824175825,15.408229854482595,20.135559902398615
SC4002E0-PSG.edf,SC,REM,0.6808535826848935,0.27202282290011026,0.023226291866206627,0.01392262499758647,0.01986645534452583,84.8840048840049,10.187913387607093,20.311997394881022
SC4002E0-PSG.edf,SC,REM,0.5817984591150495,0.3034446649919421,0.07231030208511195,0.03796569625658029,0.033198968517854824,237.28937728937728,19.590848021184346,16.309294743758823
SC4002E0-PSG.edf,SC,REM,0.5515038998539432,0.2638032124371223,0.10898563464592907,0.03010060684033727,0.05694545908128777,128.77289377289378,15.95452647914554,10.312386432660547
SC4002E0-PSG.edf,SC,REM,0.6585468549795466,0.21600809781823027,0.06673488820068191,0.02815621591538839,0.049838071337398294,302.3992673992674,33.302207791211465,13.191514500117906
SC4002E0-PSG.edf,SC,REM,0.5474395973345321,0.29550472521485505,0.10324093155259496,0.022949878714110354,0.04471943495759624,275.8730158730159,27.75866421733513,11.937952237798193
SC4002E0-PSG.edf,SC,REM,0.37650747334722817,0.3258672834983036,0.1202607952778841,0.0666050052201689,0.16663785586362792,352.55799755799757,41.53691629768347,13.855025960105998
SC4002E0-PSG.edf,SC,REM,0.5936114139476658,0.24659020860263173,0.08786514818586326,0.02770473070749025,0.053515344972100934,100.7997557997558,10.115604611140352,10.278776140956
SC4002E0-PSG.edf,SC,REM,0.5520669502520702,0.23860395245708613,0.12605202899071916,0.03267795862433957,0.06417992274753423,179.41391941391942,16.542855214646817,13.084048723066452
SC4002E0-PSG.edf,SC,REM,0.5181963710916576,0.36297303882284815,0.06523311176132181,0.03054253223140676,0.04616573839589862,90.67155067155068,11.669052826704313,11.764726060138862
SC4002E0-PSG.edf,SC,REM,0.480921664485964,0.2683219884874197,0.15623584552121836,0.024469420670344487,0.05615895039715249,167.83882783882785,15.294322147992382,11.41179218453367
SC4002E0-PSG.edf,SC,REM,0.5207498881290774,0.2817082106664805,0.0974960700219598,0.041194743200661216,0.08089171794175204,157.22832722832723,21.45026865641708,11.070996272776167
SC4002E0-PSG.edf,SC,REM,0.6082905713405842,0.21106247380580082,0.10753986981724571,0.026768442165183724,0.058879997622915285,448.5347985347986,47.862390232958795,10.704955717478876
SC4002E0-PSG.edf,SC,REM,0.5819800776504397,0.25574969276904347,0.08307770798969012,0.031572118894470355,0.059428899690329336,255.13431013431014,31.71338926193088,10.862114247477015
SC4002E0-PSG.edf,SC,REM,0.7351333535109218,0.13549101902055635,0.0732118721359122,0.0171165162830274,0.039778684306042464,198.2234432234432,24.284054161680952,13.172221193886646
SC4002E0-PSG.edf,SC,REM,0.5090361522598614,0.2509697752341824,0.1431261450247813,0.03406988775505543,0.07683866761483847,275.8730158730159,30.20632651244442,9.860840573581575
SC4002E0-PSG.edf,SC,REM,0.5672615596285892,0.28114388630397535,0.07779762537236465,0.03245546263005395,0.06298566736706336,245.006105006105,29.14488893128845,11.018571549459544
SC4002E0-PSG.edf,SC,REM,0.5097382327732282,0.28780586602489017,0.11406340116671307,0.034434821973325404,0.07416347418191428,258.0280830280831,37.10826828314405,10.714548843839006
SC4002E0-PSG.edf,SC,REM,0.5350854567874178,0.2873735608581624,0.0847354332006393,0.044404781816579586,0.07463563880566611,86.8131868131868,10.534184230531295,10.50475655621993
SC4002E0-PSG.edf,SC,REM,0.586077086272723,0.26358861995260313,0.07279215539145342,0.03817699963717511,0.06078749185590515,294.2002442002442,21.169381304753433,10.454013317590494
