epoch,label,mean,std,rms,ptp,zcr,delta,theta,alpha,sigma,beta
149,Wake,0.6330608058608059,21.83573061071807,21.84490552251868,184.07619047619048,0.1760586862287429,0.8108182233588489,0.10955454016212383,0.022753521537953098,0.01594626703511703,0.04902596368305886
150,Wake,-0.0693294261294258,25.690006310333004,25.690099859562185,244.84102564102565,0.18806268756252084,0.871939963389215,0.06796202300796293,0.019689485051160346,0.014361464611270565,0.032517659216999416
151,Wake,0.2910085470085473,24.449723283721813,24.451455061509133,181.26300366300364,0.13071023674558185,0.7938534002260401,0.12566945345737873,0.028243011889459373,0.0150298782482301,0.045048890194370625
152,Wake,1.4047492063492064,40.32732142366491,40.351780301993145,259.0007326007326,0.13437812604201402,0.7717645929961175,0.10978962266001525,0.03886740974080603,0.022934571116597118,0.07187979000219695
153,Wake,-0.9625474969474974,27.52282952248524,27.539655818613003,206.01904761904763,0.1437145715238413,0.7172322155868254,0.13644799650084066,0.03924391139741211,0.035682332001538655,0.09748281732136758
154,Wake,-0.22593015873015876,29.509117150215918,29.509982030184144,192.23443223443223,0.09636545515171724,0.8470789928671038,0.08507843082725636,0.026100965222031324,0.011405134342426756,0.033569756255560995
155,Wake,0.4617689865689863,33.60362949942751,33.60680208130122,218.95970695970698,0.11770590196732245,0.8534503865967583,0.08325715948290437,0.021412008920498198,0.013785784625240249,0.03218545503501737
156,Wake,-0.4440771672771677,32.78900618732246,32.792013223996584,205.64395604395605,0.09269756585528509,0.8610890362418616,0.08229014382575804,0.019575858434315127,0.012243647381035694,0.03175124064100122
157,Wake,1.5239345543345542,31.727794161699197,31.764371533103695,208.64468864468864,0.12204068022674225,0.8164841538168905,0.08879055160789398,0.03190414258284712,0.02648146045969438,0.05792704797056491
158,Wake,-0.8654300366300367,34.72783026396048,34.73861200437851,222.8981684981685,0.11003667889296433,0.8041970130043269,0.12978879131550355,0.02311967348874488,0.015528265268203058,0.035259792505414674
159,Wake,-0.10558827838827838,36.88560316220576,36.88575428975605,233.77582417582417,0.09203067689229744,0.8246690409181803,0.11813339484402528,0.023027634597577968,0.01292324101133672,0.03100162182182111
160,Wake,0.2534993894993891,34.02070307433567,34.021647514672026,243.24688644688644,0.08469489829943315,0.8551606973885307,0.0942841851030908,0.01827684041692015,0.010903697652724758,0.02585384443977903
161,Wake,0.5596366300366296,34.026920233141865,34.03152205985325,205.73772893772895,0.11170390130043348,0.8500019739898914,0.10034286615230624,0.01809784140829305,0.009456755024985676,0.026596781232585947
162,Wake,0.12409279609279587,29.362197306379393,29.36245953050928,219.33479853479855,0.15205068356118706,0.8059349295091686,0.08315011699001035,0.03993851368287651,0.025994719723676625,0.06507483827457648
163,Wake,-0.07304908424908399,28.833145342409292,28.83323787758163,207.51941391941392,0.11170390130043348,0.8234249870124171,0.09036192840663931,0.026511249418250542,0.020525152468451546,0.055592647209304895
164,Wake,0.4519540903540901,25.177454004720243,25.18151013461248,186.70183150183152,0.11103701233744581,0.8397690601724683,0.09643027579968727,0.023531841748106058,0.014266763594860277,0.036665150407760666
165,Wake,0.13537680097680072,31.40251304203686,31.402804846598304,205.0813186813187,0.1097032344114705,0.8530733185007969,0.09225035420338017,0.020067584776496374,0.011419218894401981,0.026738585698919494
166,Wake,0.1497865689865686,32.83407554341749,32.8344171991387,243.7157509157509,0.1393797932644215,0.8271435026265508,0.09901989861927606,0.02140830120138113,0.012722027987543823,0.044538876664553674
167,Wake,0.4506100122100124,30.308607687059485,30.311957200273053,196.17289377289376,0.11903967989329776,0.7633754460451629,0.14775859210260683,0.03178119259103773,0.018869005031113814,0.046845992103040524
168,Wake,-0.8033523809523807,19.926069129109607,19.942256792701187,172.26080586080587,0.14104701567189062,0.7483411765003043,0.15637679986391942,0.02813522324354201,0.020267696195826277,0.06101572409863594
169,Wake,0.7617484737484734,23.794363097918477,23.80655321487852,201.04908424908427,0.08036012004001333,0.7961750858399023,0.13662328804068474,0.025713622052793306,0.013576523441612203,0.03572994297631624
170,Wake,-0.08230134310134334,23.587587988917736,23.587731570585856,153.5062271062271,0.13571190396798932,0.808096650217807,0.12333672835352168,0.025072432558691446,0.014253603143889156,0.036097712648528
171,Wake,0.22021001221001227,19.34945285953122,19.350705889261466,164.0087912087912,0.11370456818939646,0.7854422937096645,0.1337700017448899,0.03215003858181557,0.013797239900436731,0.040589426778637985
172,Wake,0.11574700854700884,18.88820275303365,18.888557398851177,160.9142857142857,0.12070690230076692,0.7159157046482351,0.16838293164283955,0.0472787015829161,0.02831971431417206,0.06127836120936444
173,Wake,0.22327326007326007,20.425800377019176,20.427020634211452,193.26593406593406,0.14138046015338446,0.8607978122521317,0.07339046890508812,0.027098177241506493,0.015180201427185493,0.034659520841865216
174,Wake,0.28203760683760665,22.206987360121566,22.2087782830184,155.85054945054947,0.1310436812270757,0.8730773051301232,0.08189544409452963,0.015164413797737015,0.009347600170469962,0.022860286282434233
175,Wake,0.17207326007326007,21.22030296507216,21.221000615811747,145.72307692307692,0.10603534511503834,0.8421163356953181,0.10570353898169266,0.018651070088920654,0.010922752332512038,0.025711440742764453
176,Wake,0.14712967032967011,27.616215431612428,27.61660735689885,194.0161172161172,0.11037012337445816,0.8456624563287513,0.0946641083672013,0.020945191645020806,0.016504159793230947,0.03423188405618148
177,Wake,-0.05170012210012222,29.825001167924334,29.825045977656316,216.52161172161175,0.08969656552184062,0.8570367741808336,0.09796420148370828,0.016862151679084232,0.010689947471654962,0.021374576009086054
178,Wake,0.46917704517704556,24.275011304796717,24.279544908167647,198.61098901098902,0.11670556852284095,0.8697937873840488,0.07086667212309938,0.02178253531346321,0.011716325555856373,0.031057299464270875
179,Wake,0.06995457875457835,22.73347286024759,22.733580490778454,169.35384615384618,0.12070690230076692,0.7927653868796226,0.12148904006894488,0.029103403602253053,0.021873385150575443,0.05261586194247917
180,Wake,-0.1480986568986569,24.891949747373204,24.89239031185892,184.82637362637362,0.14638212737579193,0.8038142400625851,0.10146500116217588,0.03525325562789827,0.02209833619013165,0.052858138700965916
181,Wake,0.26259536019536,34.672124434822955,34.67311882636235,243.80952380952382,0.13071023674558185,0.879287714069091,0.057864043190731684,0.020510596780013733,0.01238175353335396,0.038817560834473006
182,Wake,0.2660649572649574,30.550784566113695,30.551943116053604,204.61245421245422,0.15405135045015006,0.8487882159599106,0.0832236215030925,0.021513787412022315,0.013760390364117765,0.03859342828955417
183,Wake,0.03829059829059793,29.453812259117825,29.453837148413736,189.796336996337,0.09836612204068022,0.8416869312898273,0.08638596061358245,0.02765216916247823,0.015593861242132764,0.03562681281732439
184,Wake,-0.15697582417582412,26.212541656368717,26.213011683060014,193.92234432234432,0.12170723574524842,0.793700647123881,0.12516010684110992,0.028003883226699434,0.017566456633013015,0.04555075541519575
185,Wake,0.1527247863247864,23.60078619341593,23.601280342551124,189.04615384615386,0.12904301433811272,0.8017717866650301,0.10790803350651576,0.027859506442574383,0.01825933744811253,0.05434336280903151
186,Wake,0.7715321123321122,23.159469101453606,23.172316907498566,148.25494505494504,0.10136712237412471,0.8845046901776029,0.065171045236811,0.02263688288844033,0.009858433768050158,0.023376315834168732
187,Wake,0.04194774114774153,30.270926478162643,30.270955542554578,212.0205128205128,0.08302767589196398,0.8910565776978858,0.06697856687467973,0.016407275531204437,0.009251225161595504,0.02051450578163975
188,Wake,-0.31576459096459125,21.21736981221529,21.219719343695658,215.11501831501832,0.15105035011670556,0.7657626744502617,0.11003797191128048,0.04390741477177336,0.03141803821370356,0.07307322520304493
189,Wake,0.2766300366300362,30.250264282365322,30.251529107304858,215.2087912087912,0.12670890296765588,0.8103242842894859,0.10714166802913762,0.030911491605666308,0.016817841390862568,0.047249871173644674
190,Wake,-0.118278876678877,30.48439719790937,30.484626656932722,223.0857142857143,0.11337112370790263,0.838999898451143,0.09422301115702861,0.024032195534911083,0.014232554943985551,0.03503949471744304
191,Wake,0.06598485958486018,30.8949379579031,30.895008422468123,217.27179487179487,0.08836278759586529,0.8966092522265898,0.05760479439838484,0.014818555087134425,0.010429292767998326,0.027343937090560638
192,Wake,0.6154315018315022,34.145841182626306,34.1513868825643,224.3985347985348,0.1023674558186062,0.850600680075709,0.08288071936550383,0.016218600688257978,0.015201308889654359,0.04755221015539392
193,Wake,-0.3120761904761903,30.182528489677228,30.18414182279893,249.90476190476193,0.10203401133711237,0.8133897830067072,0.11604122820877925,0.028504924727315056,0.017847725541020296,0.03580105992483205
194,Wake,0.30735628815628857,33.21554954506151,33.21697155774899,207.9882783882784,0.08569523174391463,0.8867029993386649,0.06479258687031825,0.01487314577887648,0.011093722283293958,0.0284547016685757
195,Wake,0.2419340659340661,44.25674114900881,44.25740242290129,279.63076923076926,0.07869289763254418,0.9103033359594643,0.06162725082124673,0.009918449424907735,0.006439348640388472,0.01379437633175357
196,Wake,-0.0476678876678875,31.448899378428315,31.448935504115614,229.55604395604394,0.15838612870956986,0.8372798756929647,0.08457027928779333,0.019249974945441367,0.014575841895649208,0.04879038789282281
197,Wake,0.5374749694749694,21.16756421784739,21.17438675049422,227.96190476190475,0.10936978992997666,0.8160343958930858,0.10283319642220946,0.026037838648977817,0.017090353190477615,0.04733817409769056
198,Wake,-0.2162090354090351,30.604315463776526,30.605079175740478,232.55677655677655,0.11170390130043348,0.7939052044181946,0.12193473759815611,0.029601827494556227,0.01770469146003168,0.042297122122908475
199,Wake,-0.2855384615384622,33.00916219378366,33.01039716435618,246.06007326007327,0.09569856618872957,0.8844641939662261,0.06865358101601092,0.019143722250636954,0.010241416683826826,0.02240119293828023
